"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.096608138E1,3.530801237E-1,3.604105115E-2,-3.078760803E-1
4.096806499E1,3.536909819E-1,3.848451003E-2,-3.304781020E-1
4.097007911E1,3.567453027E-1,3.909537569E-2,-3.524692357E-1
4.097206272E1,3.591887653E-1,3.787364438E-2,-3.628539443E-1
4.097410736E1,3.622430861E-1,3.726277873E-2,-3.824016452E-1
4.097609097E1,3.714060783E-1,3.665191308E-2,-4.019493461E-1
4.097807458E1,3.750712574E-1,3.604105115E-2,-4.092797041E-1
4.098008871E1,3.830125034E-1,3.848451003E-2,-4.233296216E-1
4.098207232E1,3.909537494E-1,4.948008433E-2,-4.349360466E-1
4.098408644E1,3.970624208E-1,5.314527452E-2,-4.379903674E-1
4.098607006E1,3.988949955E-1,6.902777404E-2,-4.404338300E-1
4.098808418E1,3.952298164E-1,8.674286306E-2,-4.386012554E-1
4.099006779E1,3.940080702E-1,9.896016866E-2,-4.355469346E-1
4.099208192E1,3.866777122E-1,1.185078546E-1,-4.202753007E-1
4.099409604E1,3.683517575E-1,1.441642046E-1,-4.025602043E-1
4.099607965E1,3.610213697E-1,1.539380401E-1,-3.921754956E-1
4.099806326E1,3.384193480E-1,1.844813079E-1,-3.689626157E-1
4.100007739E1,3.158173263E-1,2.193006277E-1,-3.408628106E-1
4.100206100E1,3.005456924E-1,2.388483137E-1,-3.262020350E-1
4.100407512E1,2.736676335E-1,2.742784917E-1,-2.968805134E-1
4.100605873E1,2.461786866E-1,3.127630055E-1,-2.663372457E-1
4.100807286E1,2.162462920E-1,3.494149148E-1,-2.351831198E-1
4.101005647E1,2.009746730E-1,3.640756905E-1,-2.180788964E-1
4.101207060E1,1.734857261E-1,3.933972120E-1,-1.881465018E-1
4.101408472E1,1.392772794E-1,4.117231667E-1,-1.508837193E-1
4.101606833E1,1.203404516E-1,4.178318381E-1,-1.356120855E-1
4.101805194E1,8.491026610E-2,4.288274050E-1,-9.896016866E-2
4.102006607E1,4.398229718E-2,4.300491214E-1,-6.108652428E-2
4.102204968E1,2.443460934E-2,4.282165468E-1,-4.337143153E-2
4.102406380E1,-1.832595654E-2,4.098905921E-1,-6.108652335E-3
4.102604741E1,-6.291911751E-2,3.817907870E-1,2.748893574E-2
4.102806154E1,-8.429940045E-2,3.652974069E-1,4.398229718E-2
4.103004515E1,-1.301143020E-1,3.225368559E-1,7.452555746E-2
4.103205928E1,-1.765400618E-1,2.785545588E-1,1.026253626E-1
4.103407340E1,-2.021963894E-1,2.535090744E-1,1.130100712E-1
4.103605701E1,-2.516764700E-1,2.034181207E-1,1.368338168E-1
4.103804062E1,-3.048217595E-1,1.582140923E-1,1.582140923E-1
4.104005475E1,-3.628539443E-1,1.154535338E-1,1.728748679E-1
4.104203836E1,-3.915646076E-1,9.529497474E-2,1.795943826E-1
4.104408300E1,-4.563163519E-1,6.169738993E-2,1.899790913E-1
4.104603609E1,-5.247332454E-1,3.237585723E-2,1.966986060E-1
4.104805022E1,-5.607742667E-1,2.321287990E-2,2.003637999E-1
4.105003383E1,-6.352998614E-1,4.886921961E-3,2.058615834E-1
4.105204795E1,-7.104362845E-1,-1.099557430E-2,2.162462920E-1
4.105406208E1,-7.483099103E-1,-1.588249579E-2,2.199114859E-1
4.105604569E1,-8.216137290E-1,-2.504547499E-2,2.321287990E-1
4.105802930E1,-8.930850029E-1,-3.481931984E-2,2.504547536E-1
4.106004342E1,-9.279043078E-1,-4.031710699E-2,2.590068579E-1
4.106202704E1,-9.877691269E-1,-5.253441259E-2,2.785545588E-1
4.106404116E1,-1.046412110E0,-6.902777404E-2,2.974913716E-1
4.106602477E1,-1.069625020E0,-7.391469181E-2,3.060434759E-1
4.106803890E1,-1.110553026E0,-8.735372871E-2,3.249803185E-1
4.107002251E1,-1.141707182E0,-9.773843735E-2,3.426954150E-1
4.107203663E1,-1.156978726E0,-1.020144969E-1,3.512475193E-1
4.107405076E1,-1.177748203E0,-1.099557430E-1,3.646865487E-1
4.107603437E1,-1.190576315E0,-1.148426682E-1,3.811798990E-1
4.107801798E1,-1.200350165E0,-1.233947799E-1,3.946189582E-1
4.108003210E1,-1.201571941E0,-1.301143020E-1,4.019493461E-1
4.108201571E1,-1.204626322E0,-1.398881376E-1,4.190535545E-1
4.108406036E1,-1.197295904E0,-1.472185254E-1,4.373795092E-1
4.108601345E1,-1.195463300E0,-1.502728462E-1,4.447098970E-1
4.108802758E1,-1.188132882E0,-1.569923609E-1,4.648684561E-1
4.109004170E1,-1.171639562E0,-1.612684280E-1,4.838052690E-1
4.109202531E1,-1.164309144E0,-1.649336219E-1,4.893030524E-1
4.109403944E1,-1.149648428E0,-1.588249654E-1,5.045747161E-1
4.109602305E1,-1.129489779E0,-1.466076523E-1,5.198463202E-1
4.109803717E1,-1.119105101E0,-1.362229437E-1,5.271766782E-1
4.110002078E1,-1.101390004E0,-1.111774743E-1,5.387831330E-1
4.110203491E1,-1.079398870E0,-8.002334833E-2,5.503895879E-1
4.110401852E1,-1.073901057E0,-6.230825558E-2,5.540547967E-1
4.110603264E1,-1.055575132E0,-2.565634064E-2,5.650503635E-1
4.110801626E1,-1.043357849E0,1.771509275E-2,5.760459304E-1
4.111003038E1,-1.040303469E0,3.970624134E-2,5.803219676E-1
4.111201399E1,-1.039081812E0,8.246681094E-2,5.925393105E-1
4.111405863E1,-1.045190454E0,1.295034289E-1,6.004805565E-1
4.111601173E1,-1.055575132E0,1.698205322E-1,6.157521605E-1
4.111802585E1,-1.067181587E0,1.936442852E-1,6.236934066E-1
4.112000946E1,-1.097724795E0,2.382374406E-1,6.359107494E-1
4.112202359E1,-1.134987593E0,2.840523422E-1,6.481280327E-1
4.112403772E1,-1.154535294E0,3.048217595E-1,6.566801667E-1
4.112602132E1,-1.199739337E0,3.439171314E-1,6.688974500E-1
4.112800493E1,-1.245554209E0,3.775147200E-1,6.847799420E-1
4.113001906E1,-1.268156290E0,3.909537494E-1,6.933320761E-1
4.113200267E1,-1.314581990E0,4.227187634E-1,7.061602473E-1
4.113404731E1,-1.356731653E0,4.477642179E-1,7.232644558E-1
4.113600041E1,-1.379333735E0,4.605923891E-1,7.312057018E-1
4.113801453E1,-1.419039965E0,4.795292318E-1,7.422012687E-1
4.113999814E1,-1.458746195E0,4.972442985E-1,7.562511563E-1
4.114201227E1,-1.474017859E0,5.045747161E-1,7.641924024E-1
4.114399588E1,-1.511891484E0,5.186246037E-1,7.727445364E-1
4.114601000E1,-1.545489073E0,5.259549618E-1,7.812966704E-1
4.114799361E1,-1.582141042E0,5.265658498E-1,7.825183868E-1
4.115000774E1,-1.600466967E0,5.259549618E-1,7.837401032E-1
4.115202187E1,-1.634675384E0,5.216789246E-1,7.806857824E-1
4.115403599E1,-1.668883801E0,5.143485069E-1,7.764097452E-1
4.115601960E1,-1.686598897E0,5.094616413E-1,7.721336484E-1
4.115800321E1,-1.721418262E0,5.009095073E-1,7.623597980E-1
4.116001734E1,-1.752572417E0,4.948008358E-1,7.568620443E-1
4.116200095E1,-1.769676566E0,4.941899776E-1,7.519751191E-1
4.116401507E1,-1.795943856E0,4.917465150E-1,7.483099103E-1
4.116599868E1,-1.818545818E0,4.966334403E-1,7.397578359E-1
4.116801281E1,-1.828319669E0,5.051855445E-1,7.354817390E-1
4.116999642E1,-1.849699974E0,5.229006410E-1,7.244861722E-1
4.117201054E1,-1.868636727E0,5.540547967E-1,7.153232098E-1
4.117402467E1,-1.877799749E0,5.705481172E-1,7.092145681E-1
4.117600828E1,-1.896736622E0,6.096435189E-1,7.006624341E-1
4.117799189E1,-1.916284323E0,6.499606371E-1,6.908885837E-1
4.118000602E1,-1.925447226E0,6.713408828E-1,6.872233748E-1
4.118198962E1,-1.942551494E0,7.134906054E-1,6.847799420E-1
4.118400375E1,-1.960877419E0,7.599163651E-1,6.829473376E-1
4.118598736E1,-1.974316478E0,8.069530129E-1,6.847799420E-1
4.118800149E1,-1.981646895E0,8.295549750E-1,6.866125464E-1
4.118998510E1,-1.989588141E0,8.796459436E-1,6.957755089E-1
4.119199922E1,-1.995696783E0,9.260717034E-1,7.098253965E-1
4.119401335E1,-1.997529387E0,9.523389339E-1,7.202101350E-1
4.119599696E1,-1.999972820E0,9.957103729E-1,7.452555895E-1
4.119798057E1,-1.996918440E0,1.034194827E0,7.727445364E-1
4.119999469E1,-1.995696783E0,1.051909924E0,7.837401032E-1
4.120197830E1,-1.989588141E0,1.089783549E0,8.106181622E-1
4.120402295E1,-1.988366365E0,1.124602914E0,8.326093554E-1
4.120597604E1,-1.983479500E0,1.146594048E0,8.429940343E-1
4.120799017E1,-1.982257724E0,1.183246017E0,8.631525636E-1
4.120997378E1,-1.984090328E0,1.210734963E0,8.808676600E-1
4.121198790E1,-1.987144589E0,1.224173903E0,8.857545853E-1
4.121400203E1,-1.995696783E0,1.250441194E0,9.004153609E-1
4.121598564E1,-2.010968447E0,1.276097536E0,9.132435322E-1
4.121799976E1,-2.025629044E0,1.298088670E0,9.242390990E-1
4.121998337E1,-2.031126976E0,1.307251573E0,9.321803451E-1
4.122199750E1,-2.045787811E0,1.309084177E0,9.407324791E-1
4.122398111E1,-2.060448408E0,1.301753879E0,9.468411207E-1
4.122599524E1,-2.064724445E0,1.291980028E0,9.480628371E-1
4.122797885E1,-2.081218004E0,1.272432327E0,9.431759119E-1
4.122999297E1,-2.098932981E0,1.240667343E0,9.334021211E-1
4.123197658E1,-2.106263399E0,1.223563075E0,9.266825914E-1
4.123399071E1,-2.130087137E0,1.197906733E0,9.114109278E-1
4.123597432E1,-2.156965256E0,1.171028733E0,8.949176073E-1
4.123798844E1,-2.169182539E0,1.157589674E0,8.839219809E-1
4.123997205E1,-2.202780008E0,1.127657294E0,8.631525636E-1
4.124198618E1,-2.233323336E0,1.097724795E0,8.387179971E-1
4.124400030E1,-2.247984171E0,1.085507512E0,8.240572214E-1
4.124598392E1,-2.279138327E0,1.061072946E0,7.935139537E-1
4.124796752E1,-2.308459759E0,1.048855662E0,7.544185519E-1
4.124998165E1,-2.319455385E0,1.045190454E0,7.385360599E-1
4.125196526E1,-2.340835571E0,1.053742528E0,7.012733221E-1
4.125397939E1,-2.360994101E0,1.070846796E0,6.633996367E-1
4.125596300E1,-2.381763697E0,1.098335743E0,6.346889734E-1
4.125797712E1,-2.393369913E0,1.112385631E0,6.243042946E-1
4.125996073E1,-2.412306786E0,1.139263630E0,6.053674817E-1
4.126197486E1,-2.439184904E0,1.166752577E0,5.949827433E-1
4.126395847E1,-2.448958874E0,1.182024240E0,5.907067060E-1
4.126597259E1,-2.481945515E0,1.201571941E0,5.803219676E-1
4.126795620E1,-2.519208193E0,1.217454433E0,5.717698932E-1
4.126997033E1,-2.539977789E0,1.224784851E0,5.644394755E-1
4.127195394E1,-2.583960056E0,1.242499948E0,5.485569835E-1
4.127396807E1,-2.631607533E0,1.263269305E0,5.320636034E-1
4.127595167E1,-2.657874584E0,1.276097536E0,5.247332454E-1
4.127796580E1,-2.711019993E0,1.303586483E0,5.070181489E-1
4.127994941E1,-2.762943506E0,1.332907915E0,4.911356568E-1
4.128196354E1,-2.789821625E0,1.346957922E0,4.819726646E-1
4.128397766E1,-2.842355967E0,1.370781660E0,4.667010605E-1
4.128596127E1,-2.892446995E0,1.397048831E0,4.514294267E-1
4.128794488E1,-2.920546770E0,1.407433510E0,4.398229718E-1
4.128995901E1,-2.977357149E0,1.424537778E0,4.135557711E-1
4.129194262E1,-3.036611080E0,1.434922457E0,3.769038618E-1
4.129395674E1,-3.101973772E0,1.441641927E0,3.298672438E-1
4.129594035E1,-3.136182070E0,1.446528912E0,3.036000133E-1
4.129795448E1,-3.206431627E0,1.468520045E0,2.449569702E-1
4.129993809E1,-3.283400774E0,1.496619821E0,1.795943826E-1
4.130195222E1,-3.323107004E0,1.509448051E0,1.466076523E-1
4.130393582E1,-3.403741121E0,1.530828357E0,8.246681094E-2
4.130594995E1,-3.479488373E0,1.543656468E0,1.893682219E-2
4.130793356E1,-3.516140461E0,1.544267297E0,-1.038470957E-2
4.130994769E1,-3.579670429E0,1.548543453E0,-6.780604273E-2
4.131193130E1,-3.632204771E0,1.557706356E0,-1.166752651E-1
4.131394542E1,-3.651141644E0,1.561982393E0,-1.350012124E-1
4.131592903E1,-3.687182665E0,1.571756244E0,-1.747074574E-1
4.131794316E1,-3.703675985E0,1.579697490E0,-2.076941878E-1
4.131992677E1,-3.710395575E0,1.580919266E0,-2.205223590E-1
4.132194090E1,-3.715282440E0,1.578475833E0,-2.467895597E-1
4.132395502E1,-3.718947649E0,1.576032281E0,-2.730567753E-1
4.132593863E1,-3.717114925E0,1.586417079E0,-2.907718420E-1
4.132792224E1,-3.715282440E0,1.591303945E0,-2.999348342E-1
4.132993637E1,-3.706119537E0,1.602299571E0,-3.109304011E-1
4.133191998E1,-3.694513083E0,1.596801758E0,-3.188716471E-1
4.133393410E1,-3.684739113E0,1.590693116E0,-3.194825351E-1
4.133591771E1,-3.664580584E0,1.578475833E0,-3.139847219E-1
4.133793184E1,-3.634037256E0,1.569312811E0,-3.036000133E-1
4.133991545E1,-3.613878727E0,1.563204169E0,-2.932153046E-1
4.134192957E1,-3.563787937E0,1.547321677E0,-2.645046413E-1
4.134391318E1,-3.500257969E0,1.523497939E0,-2.254092693E-1
4.134592731E1,-3.464827776E0,1.508226275E0,-2.040289938E-1
4.134791092E1,-3.376252174E0,1.470352650E0,-1.545489132E-1
4.134992504E1,-3.276070356E0,1.428202987E0,-9.468411654E-2
4.135190865E1,-3.217427254E0,1.404990077E0,-6.597344577E-2
4.135395330E1,-3.091588974E0,1.359175205E0,-1.832595794E-3
4.135590639E1,-2.953533411E0,1.306640744E0,6.108652428E-2
4.135792052E1,-2.879007816E0,1.280373573E0,9.162978828E-2
4.135990413E1,-2.722015619E0,1.221730471E0,1.447750628E-1
4.136191825E1,-2.559525490E0,1.160033107E0,1.899790913E-1
4.136393238E1,-2.394591808E0,1.109331250E0,2.278527319E-1
4.136591599E1,-2.311514139E0,1.087950945E0,2.443460971E-1
4.136789960E1,-2.146580458E0,1.053131700E0,2.712241709E-1
4.136991372E1,-1.981035948E0,1.025642753E0,2.944370508E-1
4.137189733E1,-1.900401831E0,1.014036298E0,3.060434759E-1
4.137394198E1,-1.746463776E0,9.926560521E-1,3.274237812E-1
4.137589507E1,-1.605353832E0,9.847147465E-1,3.426954150E-1
4.137790920E1,-1.541823864E0,9.896016717E-1,3.451388776E-1
4.137989281E1,-1.427592039E0,1.023810148E0,3.445279896E-1
4.138190693E1,-1.341460109E0,1.089783549E0,3.310889602E-1
4.138389054E1,-1.309695125E0,1.136209369E0,3.207042515E-1
4.138590467E1,-1.265712738E0,1.236391306E0,2.950479090E-1
4.138788828E1,-1.253495455E0,1.350012183E0,2.620611787E-1
4.138990240E1,-1.254106402E0,1.404379249E0,2.474004179E-1
4.139188601E1,-1.281595230E0,1.500895858E0,2.156354338E-1
4.139393066E1,-1.332907915E0,1.580919266E0,1.887573600E-1
4.139588375E1,-1.368338108E0,1.625512362E0,1.771509200E-1
4.139789788E1,-1.442252874E0,1.704924941E0,1.624901593E-1
4.139988148E1,-1.522276163E0,1.762957096E0,1.569923609E-1
4.140189561E1,-1.598634362E0,1.791056871E0,1.612684280E-1
4.140390974E1,-1.638340592E0,1.794722080E0,1.673770845E-1
4.140589335E1,-1.712866187E0,1.785559058E0,1.814269722E-1
4.140787696E1,-1.780672193E0,1.754405022E0,2.070833147E-1
4.140989108E1,-1.812437177E0,1.732413888E0,2.205223590E-1
4.141187469E1,-1.871080279E0,1.673770785E0,2.486221492E-1
4.141391933E1,-1.918727756E0,1.601077795E0,2.803871334E-1
4.141587243E1,-1.938886285E0,1.561371565E0,2.956587672E-1
4.141788655E1,-1.978592515E0,1.472796082E0,3.225368559E-1
4.141987016E1,-2.000583649E0,1.382387996E0,3.488040566E-1
4.142188429E1,-2.007914066E0,1.331686258E0,3.634648323E-1
4.142386790E1,-2.017687798E0,1.231504321E0,3.921754956E-1
4.142588202E1,-2.006081581E0,1.124602914E0,4.184426963E-1
4.142786563E1,-2.000583649E0,1.067792416E0,4.318817258E-1
4.142987976E1,-1.971873045E0,9.443976879E-1,4.569272101E-1
4.143186337E1,-1.932166815E0,8.216137290E-1,4.776966274E-1
4.143390801E1,-1.891849637E0,6.951646209E-1,4.880813360E-1
4.143586111E1,-1.870469332E0,6.340781450E-1,4.886921942E-1
4.143787523E1,-1.822211027E0,5.283984542E-1,4.825835526E-1
4.143985884E1,-1.778839588E0,4.349360466E-1,4.642575979E-1
4.144187297E1,-1.759902716E0,3.958406746E-1,4.483750761E-1
4.144388710E1,-1.718363881E0,3.310889602E-1,4.117231667E-1
4.144587070E1,-1.684155464E0,2.736676335E-1,3.652974069E-1
4.144785431E1,-1.668272972E0,2.498438805E-1,3.420845270E-1
4.144986844E1,-1.639562368E0,2.089159191E-1,3.017674387E-1
4.145185205E1,-1.612073421E0,1.740965992E-1,2.614503205E-1
4.145386618E1,-1.600466967E0,1.521054506E-1,2.419026345E-1
4.145584978E1,-1.573588848E0,1.172861308E-1,2.156354338E-1
4.145786391E1,-1.545489073E0,8.491026610E-2,1.979203373E-1
4.145984752E1,-1.528995752E0,6.658431143E-2,1.942551434E-1
4.146186165E1,-1.497841597E0,3.359758854E-2,1.881465018E-1
4.146384526E1,-1.461800575E0,1.160643995E-2,1.912008226E-1
4.146585938E1,-1.441641927E0,1.832595794E-3,1.960877478E-1
4.146784299E1,-1.400103092E0,-1.588249579E-2,2.046398520E-1
4.146985712E1,-1.361618638E0,-2.748893574E-2,2.168571651E-1
4.147184073E1,-1.320079803E0,-3.176499158E-2,2.272418737E-1
4.147385486E1,-1.301753879E0,-3.665191308E-2,2.309070677E-1
4.147583846E1,-1.264491081E0,-3.054326214E-2,2.382374406E-1
4.147785259E1,-1.227839112E0,-1.649336144E-2,2.449569702E-1
4.147983620E1,-1.211956620E0,-6.108652335E-3,2.474004179E-1
4.148185033E1,-1.183856845E0,1.954768784E-2,2.522873580E-1
4.148386445E1,-1.162476540E0,5.436700583E-2,2.571742535E-1
4.148581754E1,-1.153313637E0,7.452555746E-2,2.596177161E-1
4.148783167E1,-1.137431145E0,1.313360333E-1,2.632829249E-1
4.148981528E1,-1.127046347E0,2.015855312E-1,2.645046413E-1
4.149182941E1,-1.126435518E0,2.443460971E-1,2.663372457E-1
4.149384353E1,-1.122770309E0,3.390302062E-1,2.693915665E-1
4.149582714E1,-1.127046347E0,4.465425014E-1,2.748893499E-1
4.149781075E1,-1.132544160E0,5.039638281E-1,2.785545588E-1
4.149982488E1,-1.140485406E0,6.200281978E-1,2.932153046E-1
4.150180849E1,-1.155757070E0,7.250970602E-1,3.158173263E-1
4.150382261E1,-1.161865711E0,7.757988572E-1,3.280346394E-1
4.150580622E1,-1.175304770E0,8.570439219E-1,3.591887653E-1
4.150782035E1,-1.189965487E0,9.175195694E-1,3.921754956E-1
4.150980396E1,-1.198517561E0,9.590584636E-1,4.312708676E-1
4.151181809E1,-1.199128509E0,9.737191796E-1,4.526511431E-1
4.151383221E1,-1.204015374E0,9.841039181E-1,4.929682612E-1
4.151581582E1,-1.206458807E0,9.804387093E-1,5.351179838E-1
4.151779943E1,-1.202182770E0,9.731083512E-1,5.571091175E-1
4.151981356E1,-1.195463300E0,9.547823668E-1,5.962044597E-1
4.152179717E1,-1.183246017E0,9.291260242E-1,6.328563690E-1
4.152381129E1,-1.177137375E0,9.114109278E-1,6.481280327E-1
4.152579490E1,-1.162476540E0,8.662069440E-1,6.731734872E-1
4.152780903E1,-1.147815824E0,8.063421249E-1,6.872233748E-1
4.152979264E1,-1.136820197E0,7.709119320E-1,6.896668673E-1
4.153180676E1,-1.118494272E0,6.988298297E-1,6.860016584E-1
4.153382089E1,-1.097724795E0,6.224716902E-1,6.762278080E-1
4.153580450E1,-1.084285855E0,5.858197808E-1,6.676757336E-1
4.153778811E1,-1.062905550E0,5.149593949E-1,6.499606371E-1
4.153980224E1,-1.042747021E0,4.538728893E-1,6.261368990E-1
4.154178584E1,-1.032973170E0,4.245513380E-1,6.126978397E-1
4.154379997E1,-1.010371089E0,3.671300113E-1,5.809328556E-1
4.154578358E1,-9.859365225E-1,2.999348342E-1,5.455026627E-1
4.154779771E1,-9.553932548E-1,2.333505303E-1,5.100724697E-1
4.154978132E1,-9.388998747E-1,2.034181207E-1,4.941899776E-1
4.155179544E1,-9.101892114E-1,1.404990107E-1,4.618141353E-1
4.155380957E1,-8.772025108E-1,9.529497474E-2,4.367686510E-1
4.155579318E1,-8.613200188E-1,7.452555746E-2,4.257730842E-1
4.155777679E1,-8.356636763E-1,3.543018550E-2,4.050036669E-1
4.155979092E1,-8.075638413E-1,-1.221730490E-3,3.805690408E-1
4.156177452E1,-7.953465581E-1,-1.832595654E-2,3.677408695E-1
4.156378865E1,-7.739662528E-1,-4.948008433E-2,3.365867436E-1
4.156577226E1,-7.623597980E-1,-6.963863969E-2,2.987131178E-1
4.156778639E1,-7.599163651E-1,-7.269296050E-2,2.797762752E-1
4.156977000E1,-7.678576112E-1,-6.963863969E-2,2.419026345E-1
4.157178412E1,-7.910705209E-1,-4.825835302E-2,2.040289938E-1
4.157379825E1,-8.069530129E-1,-3.726277873E-2,1.899790913E-1
4.157578186E1,-8.484918475E-1,-8.552113548E-3,1.649336219E-1
4.157776547E1,-8.955284357E-1,2.199114859E-2,1.435533315E-1
4.157977959E1,-9.217956662E-1,3.298672289E-2,1.368338168E-1
4.158176320E1,-9.718865752E-1,5.192354694E-2,1.288925707E-1
4.158377733E1,-1.018312335E0,6.475171447E-2,1.252273768E-1
4.158576094E1,-1.053131700E0,7.452555746E-2,1.337794960E-1
4.158777507E1,-1.066570759E0,7.513642311E-2,1.398881376E-1
4.158975867E1,-1.089172721E0,8.246681094E-2,1.600466967E-1
4.159177280E1,-1.097113967E0,9.773843735E-2,1.887573600E-1
4.159378693E1,-1.101390004E0,1.087340117E-1,2.040289938E-1
4.159577054E1,-1.096503139E0,1.386664063E-1,2.376265824E-1
4.159775415E1,-1.080620646E0,1.795943826E-1,2.767219543E-1
4.159976827E1,-1.072068453E0,2.015855312E-1,2.938261926E-1
4.160175188E1,-1.042136073E0,2.516764700E-1,3.292563558E-1
4.160376601E1,-9.993755221E-1,2.956587672E-1,3.622430861E-1
4.160574962E1,-9.773843884E-1,3.170390725E-1,3.781255782E-1
4.160773323E1,-9.254608750E-1,3.549126983E-1,4.056145251E-1
4.160974735E1,-8.717046976E-1,3.903428912E-1,4.306600094E-1
4.161173096E1,-8.429940343E-1,4.086688459E-1,4.453207552E-1
4.161377561E1,-7.837401032E-1,4.440990388E-1,4.740314186E-1
4.161572870E1,-7.275404930E-1,4.954117239E-1,5.015203953E-1
4.161774282E1,-7.024950385E-1,5.161811113E-1,5.143485069E-1
4.161972644E1,-6.420193911E-1,5.583308339E-1,5.369505286E-1
4.162174056E1,-5.809328556E-1,5.907067060E-1,5.564982295E-1
4.162372417E1,-5.131267905E-1,6.126978397E-1,5.760459304E-1
4.162573830E1,-4.764748812E-1,6.224716902E-1,5.864306092E-1
4.162772191E1,-4.050036669E-1,6.383541822E-1,6.096435189E-1
4.162973603E1,-3.274237812E-1,6.579018831E-1,6.310238242E-1
4.163171964E1,-2.895501256E-1,6.646214128E-1,6.414085031E-1
4.163376429E1,-2.193006277E-1,6.786713004E-1,6.615670323E-1
4.163571738E1,-1.521054506E-1,6.835582256E-1,6.768386960E-1
4.163773150E1,-1.172861308E-1,6.823364496E-1,6.798930168E-1
4.163971511E1,-5.681046844E-2,6.688974500E-1,6.774495840E-1
4.164172924E1,-1.221730490E-3,6.444628239E-1,6.646214128E-1
4.164374337E1,2.076941915E-2,6.316346526E-1,6.524040699E-1
4.164572698E1,6.230825558E-2,5.986479521E-1,6.188064814E-1
4.164771059E1,8.918632567E-2,5.613851547E-1,5.742133260E-1
4.164972471E1,9.896016866E-2,5.424483418E-1,5.485569835E-1
4.165170832E1,1.081231460E-1,5.076290369E-1,4.966334403E-1
4.165375296E1,1.032362282E-1,4.758640230E-1,4.422664344E-1
4.165570606E1,9.101892263E-2,4.422664344E-1,3.878994286E-1
4.165772018E1,8.002334833E-2,4.239404798E-1,3.622430861E-1
4.165970379E1,5.131268129E-2,3.836233616E-1,3.158173263E-1
4.166171792E1,1.649336144E-2,3.408628106E-1,2.693915665E-1
4.166370153E1,-1.832595794E-3,3.164281845E-1,2.486221492E-1
4.166571565E1,-4.764748737E-2,2.583959997E-1,2.101376504E-1
4.166769926E1,-9.285151958E-2,1.985312104E-1,1.753183305E-1
4.166971339E1,-1.203404516E-1,1.667662114E-1,1.557706445E-1
4.167169700E1,-1.747074574E-1,1.081231460E-1,1.288925707E-1
4.167374164E1,-2.302961946E-1,5.070181563E-2,1.032362282E-1
4.167569474E1,-2.614503205E-1,2.443460934E-2,9.224065393E-2
4.167770886E1,-3.225368559E-1,-2.076941915E-2,7.330382615E-2
4.167969247E1,-3.756821156E-1,-5.803219974E-2,6.108652428E-2
4.168170660E1,-4.019493461E-1,-7.147123665E-2,5.742133409E-2
4.168372072E1,-4.489859641E-1,-9.590584040E-2,5.070181563E-2
4.168570433E1,-4.844161272E-1,-1.160643995E-1,5.009094998E-2
4.168768794E1,-5.002986193E-1,-1.240056455E-1,5.131268129E-2
4.168970207E1,-5.174028873E-1,-1.295034289E-1,5.864306539E-2
4.169168568E1,-5.235115290E-1,-1.319468915E-1,7.269296050E-2
4.169373032E1,-5.149593949E-1,-1.246165112E-1,8.857546002E-2
4.169568341E1,-5.076290369E-1,-1.203404516E-1,1.014036313E-1
4.169769754E1,-4.740314186E-1,-1.087340117E-1,1.258382350E-1
