"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.924633423E1,-4.145565331E-1,9.495318413E0,2.318645239E0
3.924864903E1,-3.858426511E-1,9.524630547E0,2.280359983E0
3.925096382E1,-3.140579760E-1,9.568299294E0,2.252244234E0
3.925327861E1,-2.614158690E-1,9.598209381E0,2.233101845E0
3.925559340E1,-1.938186288E-1,9.598209381E0,2.218744755E0
3.925790814E1,-1.028913707E-1,9.623334885E0,2.233101845E0
3.926022293E1,-1.136590727E-2,9.619147301E0,2.237887383E0
3.926253772E1,5.623133108E-2,9.595218658E0,2.222932339E0
3.926485252E1,1.573280841E-1,9.586245537E0,2.203789711E0
3.926716731E1,2.344966233E-1,9.577272415E0,2.155933142E0
3.926948210E1,3.020938635E-1,9.553344727E0,2.127219439E0
3.927179689E1,3.888336718E-1,9.530014038E0,2.083550215E0
3.927411168E1,4.319044948E-1,9.511469841E0,2.064407825E0
3.927642647E1,4.660021961E-1,9.506684303E0,2.064407825E0
3.927874126E1,4.947160780E-1,9.492327690E0,2.088335991E0
3.928105606E1,4.899304509E-1,9.458230019E0,2.140978098E0
3.928337080E1,4.707878530E-1,9.437891006E0,2.222334146E0
3.928568559E1,4.947160780E-1,9.433105469E0,2.289333105E0
3.928800038E1,5.282155871E-1,9.413364410E0,2.394617319E0
3.929031517E1,5.234299302E-1,9.369096756E0,2.490330219E0
3.929262996E1,5.234299302E-1,9.315258980E0,2.586043119E0
3.929494475E1,5.234299302E-1,9.290732384E0,2.657827854E0
3.929725955E1,5.042873621E-1,9.242277145E0,2.690729141E0
3.929957434E1,4.857429862E-1,9.203393936E0,2.705085993E0
3.930188913E1,4.761717021E-1,9.159725189E0,2.719442844E0
3.930420392E1,4.426721931E-1,9.130413055E0,2.714657307E0
3.930651871E1,4.666004181E-1,9.077172279E0,2.714059114E0
3.930883345E1,4.331009090E-1,9.072386742E0,2.694916487E0
3.931114824E1,4.432703853E-1,9.053244591E0,2.685345173E0
3.931346304E1,4.432703853E-1,9.014361382E0,2.689532757E0
3.931577783E1,4.671986103E-1,9.000003815E0,2.689532757E0
3.931809262E1,4.719842672E-1,9.000003815E0,2.694318295E0
3.932040741E1,4.767699242E-1,8.995218277E0,2.694318295E0
3.932272220E1,4.480560422E-1,9.000003815E0,2.684746981E0
3.932503699E1,4.480560422E-1,9.019744873E0,2.651247501E0
3.932735179E1,4.193421602E-1,9.019146919E0,2.656033039E0
3.932966658E1,4.049852192E-1,9.024530411E0,2.603390932E0
3.933198137E1,3.810569942E-1,9.010173798E0,2.565105915E0
3.933429616E1,3.475574851E-1,9.009575844E0,2.541177750E0
3.933661095E1,3.236292601E-1,9.005388260E0,2.469393015E0
3.933892569E1,3.092723191E-1,8.995817184E0,2.421536446E0
3.934124048E1,3.188436031E-1,8.991030693E0,2.353939295E0
3.934355528E1,3.332005441E-1,8.986844063E0,2.315654039E0
3.934587007E1,3.290131092E-1,8.967700958E0,2.263011932E0
3.934818486E1,3.236292601E-1,8.977272034E0,2.258226395E0
3.935049965E1,3.098705411E-1,8.967700958E0,2.234298229E0
3.935281444E1,2.709871531E-1,8.947959900E0,2.229512453E0
3.935512923E1,2.422732860E-1,8.952746391E0,2.219941139E0
3.935744402E1,2.087737769E-1,8.962317467E0,2.239083767E0
3.935975882E1,1.992024779E-1,8.971888542E0,2.219941139E0
3.936207361E1,1.603191197E-1,8.976674080E0,2.205584288E0
3.936438840E1,1.363908947E-1,9.000602722E0,2.191227436E0
3.936670319E1,1.076770201E-1,9.014959335E0,2.196012974E0
3.936901793E1,1.076770201E-1,9.010173798E0,2.191227436E0
3.937133272E1,1.076770201E-1,9.010173798E0,2.176870346E0
3.937364752E1,1.076770201E-1,9.014959335E0,2.162513494E0
3.937596231E1,7.836493850E-2,9.010173798E0,2.167299032E0
3.937827710E1,8.374879509E-2,9.010173798E0,2.148156643E0
3.938059189E1,3.050848842E-2,8.995218277E0,2.138585329E0
3.938290668E1,6.580262445E-3,8.965906143E0,2.167299032E0
3.938522147E1,-2.691925503E-2,8.970691681E0,2.181656122E0
3.938753626E1,-6.041877344E-2,8.940781593E0,2.258226395E0
3.938985106E1,-7.477571070E-2,8.897112846E0,2.358724833E0
3.939216585E1,-1.280160099E-1,8.852247238E0,2.492722988E0
3.939448059E1,-1.950150430E-1,8.797810555E0,2.650649309E0
3.939679538E1,-2.482553422E-1,8.738588333E0,2.818146944E0
3.939911017E1,-3.056831062E-1,8.660223007E0,2.967100143E0
3.940142496E1,-3.732803464E-1,8.605786324E0,3.125026464E0
3.940373975E1,-3.972085714E-1,8.551948547E0,3.244667530E0
3.940605455E1,-4.253242314E-1,8.445467949E0,3.330210924E0
3.940836934E1,-4.301098585E-1,8.377271652E0,3.411566973E0
3.941068413E1,-3.960121572E-1,8.313861847E0,3.483351469E0
3.941299892E1,-3.960121572E-1,8.245666504E0,3.506681681E0
3.941531371E1,-4.151547253E-1,8.187042236E0,3.573680639E0
3.941762850E1,-4.199403822E-1,8.152944565E0,3.611965895E0
3.941994330E1,-4.486542344E-1,8.123632431E0,3.640679598E0
3.942225809E1,-4.486542344E-1,8.128418922E0,3.659822226E0
3.942457283E1,-4.773681164E-1,8.133204460E0,3.640679598E0
3.942688762E1,-4.821537733E-1,8.157731056E0,3.597608805E0
3.942920241E1,-5.156532526E-1,8.177471161E0,3.516252756E0
3.943151720E1,-5.156532526E-1,8.221140862E0,3.425325632E0
3.943383199E1,-5.156532526E-1,8.246265411E0,3.305684566E0
3.943614679E1,-4.965106845E-1,8.300702095E0,3.157329559E0
3.943846158E1,-4.677968323E-1,8.325826645E0,3.032902718E0
3.944077637E1,-4.390829504E-1,8.389236450E0,2.888735056E0
3.944309116E1,-4.289134443E-1,8.414361000E0,2.725425005E0
3.944540595E1,-4.289134443E-1,8.472985268E0,2.557927370E0
3.944772074E1,-3.858426511E-1,8.493324280E0,2.400001049E0
3.945003548E1,-3.708875179E-1,8.538188934E0,2.242074728E0
3.945235028E1,-3.373879790E-1,8.596813202E0,2.122433662E0
3.945466507E1,-3.326023519E-1,8.645866394E0,2.012363911E0
3.945697986E1,-3.427718580E-1,8.703892708E0,1.907079697E0
3.945929465E1,-3.571287692E-1,8.776873589E0,1.840678811E0
3.946160944E1,-3.625126183E-1,8.810971260E0,1.826321840E0
3.946392423E1,-4.055834413E-1,8.849256516E0,1.802393675E0
3.946623902E1,-4.396811724E-1,8.926424980E0,1.826920033E0
3.946855382E1,-5.024927258E-1,8.968897820E0,1.875374794E0
3.947086861E1,-5.563312769E-1,9.016754150E0,1.971087694E0
3.947318340E1,-6.047859192E-1,9.044869423E0,2.043470621E0
3.947549819E1,-6.484549642E-1,9.044271469E0,2.129612207E0
3.947781298E1,-6.819544435E-1,9.038887978E0,2.196611166E0
3.948012772E1,-7.016952634E-1,9.019146919E0,2.277967215E0
3.948244252E1,-7.016952634E-1,9.008976936E0,2.325823545E0
3.948475731E1,-6.819544435E-1,8.970093727E0,2.392822742E0
3.948707210E1,-6.532405615E-1,8.941379547E0,2.440679073E0
3.948938689E1,-6.047859192E-1,8.912666321E0,2.488535643E0
3.949170168E1,-5.521438122E-1,8.907880783E0,2.512463808E0
3.949401647E1,-4.743770957E-1,8.912666321E0,2.541177750E0
3.949633126E1,-4.073780477E-1,8.913264275E0,2.565105915E0
3.949864606E1,-3.116651475E-1,8.942576408E0,2.598605394E0
3.950096085E1,-2.344966233E-1,8.991030693E0,2.632703066E0
3.950327564E1,-1.292124242E-1,9.044869423E0,2.675773859E0
3.950559043E1,-3.349951655E-2,9.132207870E0,2.729014158E0
3.950790522E1,2.871387079E-2,9.209974289E0,2.743969440E0
3.951021996E1,8.554340899E-2,9.282955170E0,2.734398127E0
3.951253475E1,1.579262912E-1,9.332008362E0,2.696711063E0
3.951484955E1,2.153540403E-1,9.396016121E0,2.600998163E0
3.951716434E1,2.584248483E-1,9.421140671E0,2.500499725E0
3.951947913E1,3.116651475E-1,9.455837250E0,2.361117840E0
3.952179392E1,3.936193287E-1,9.476774216E0,2.184048891E0
3.952410871E1,4.564309120E-1,9.501898766E0,2.026122570E0
3.952642350E1,5.096712112E-1,9.507881165E0,1.838884234E0
3.952873830E1,5.575276613E-1,9.523433685E0,1.689931035E0
3.953105309E1,5.820540786E-1,9.558130264E0,1.565504193E0
3.953336788E1,5.772684813E-1,9.611968994E0,1.441077471E0
3.953568267E1,5.916253924E-1,9.592825890E0,1.373480201E0
3.953799746E1,5.724828243E-1,9.622138023E0,1.301695466E0
3.954031220E1,5.437689424E-1,9.631709099E0,1.258624673E0
3.954262699E1,5.144568682E-1,9.661021233E0,1.254437327E0
3.954494179E1,5.096712112E-1,9.646066666E0,1.249053478E0
3.954725658E1,5.006981492E-1,9.612566948E0,1.239482164E0
3.954957137E1,4.959124923E-1,9.578469276E0,1.239482164E0
3.955188616E1,5.198407173E-1,9.554540634E0,1.258624673E0
3.955420095E1,5.204389095E-1,9.501300812E0,1.281954765E0
3.955651574E1,5.300102234E-1,9.476774216E0,1.315454245E0
3.955883054E1,5.204389095E-1,9.466604233E0,1.363310695E0
3.956114533E1,5.054838061E-1,9.457033157E0,1.411167145E0
3.956346012E1,4.815555513E-1,9.446864128E0,1.473380566E0
3.956577491E1,4.283152521E-1,9.441479683E0,1.540977836E0
3.956808970E1,3.702892959E-1,9.483952522E0,1.603191137E0
3.957040449E1,3.224328458E-1,9.498309135E0,1.637288928E0
3.957271929E1,2.356930375E-1,9.463613510E0,1.646261930E0
3.957503402E1,1.782652885E-1,9.468399048E0,1.617548108E0
3.957734882E1,1.106680483E-1,9.467801094E0,1.603191137E0
3.957966361E1,2.452643216E-2,9.428917885E0,1.550549030E0
3.958197840E1,-4.725824669E-2,9.404989243E0,1.478764415E0
3.958429319E1,-1.142572835E-1,9.355937004E0,1.401595831E0
3.958660798E1,-1.668993831E-1,9.351150513E0,1.339382529E0
3.958892278E1,-2.344966233E-1,9.350552559E0,1.310668588E0
3.959123757E1,-3.062812984E-1,9.316454887E0,1.267597795E0
3.959355236E1,-3.493520916E-1,9.302098274E0,1.257428288E0
3.959586715E1,-3.972085714E-1,9.257830620E0,1.266999602E0
3.959818194E1,-4.839483798E-1,9.262018204E0,1.286142230E0
3.960049673E1,-5.467599630E-1,9.247062683E0,1.319641709E0
3.960281147E1,-5.952146053E-1,9.217751503E0,1.333998680E0
3.960512626E1,-6.143572330E-1,9.227322578E0,1.386640668E0
3.960744106E1,-6.287141442E-1,9.221938133E0,1.396211982E0
3.960975585E1,-6.478567123E-1,9.226723671E0,1.435095429E0
3.961207064E1,-6.574280262E-1,9.211769104E0,1.459023595E0
3.961438543E1,-6.819544435E-1,9.197412491E0,1.463211060E0
3.961670022E1,-6.915257573E-1,9.196813583E0,1.482353687E0
3.961901502E1,-6.622136831E-1,9.177671432E0,1.515853167E0
3.962132981E1,-6.334998012E-1,9.187242508E0,1.593021631E0
3.962364460E1,-6.197410822E-1,9.191430092E0,1.688734531E0
3.962595939E1,-6.436693072E-1,9.176474571E0,1.794616938E0
3.962827418E1,-6.484549642E-1,9.171091080E0,1.914856315E0
3.963058897E1,-6.681957245E-1,9.145966530E0,2.063211441E0
3.963290371E1,-6.681957245E-1,9.140582085E0,2.187638044E0
3.963521850E1,-6.927221417E-1,9.130413055E0,2.307279348E0
3.963753330E1,-6.586244106E-1,9.101100922E0,2.417349100E0
3.963984809E1,-6.346961856E-1,9.071788788E0,2.465205431E0
3.964216288E1,-5.814558864E-1,8.989834785E0,2.541775942E0
3.964447767E1,-5.282155871E-1,8.965308189E0,2.565704107E0
3.964679246E1,-4.797609448E-1,8.950951576E0,2.599203587E0
3.964910725E1,-4.510470629E-1,8.927022934E0,2.646461725E0
3.965142205E1,-4.462614357E-1,8.936594009E0,2.680559635E0
3.965373684E1,-4.941178858E-1,8.950951576E0,2.699702263E0
3.965605163E1,-5.138586760E-1,8.998807907E0,2.728415966E0
3.965836642E1,-5.437689424E-1,9.061020851E0,2.762513638E0
3.966068121E1,-5.676971674E-1,9.080761909E0,2.748156786E0
3.966299600E1,-6.352944374E-1,9.157930374E0,2.710469961E0
3.966531080E1,-7.220342159E-1,9.201001167E0,2.657827854E0
3.966762554E1,-8.380861282E-1,9.244071960E0,2.571686029E0
3.966994033E1,-9.487541914E-1,9.306883812E0,2.486142635E0
3.967225512E1,-9.774680734E-1,9.350552559E0,2.356930256E0
3.967456991E1,-1.015753269E0,9.404391289E0,2.251646042E0
3.967688470E1,-1.021137118E0,9.443872452E0,2.151147604E0
3.967919949E1,-1.025922656E0,9.482755661E0,2.079362869E0
3.968151429E1,-1.040279627E0,9.501898766E0,2.060220242E0
3.968382908E1,-1.093519926E0,9.516255379E0,2.123031855E0
3.968614387E1,-1.117448211E0,9.515059471E0,2.233101845E0
3.968845866E1,-1.180259824E0,9.504291534E0,2.395813704E0
3.969077345E1,-1.219143152E0,9.479166985E0,2.597409010E0
3.969308824E1,-1.243669510E0,9.448657990E0,2.855833769E0
3.969540304E1,-1.248455167E0,9.403793335E0,3.187239647E0
3.969771783E1,-1.263410330E0,9.342776299E0,3.565903902E0
3.970003257E1,-1.177268744E0,9.293125153E0,4.006183147E0
3.970233449E1,-1.076770186E0,9.228518486E0,4.529015064E0
3.970466215E1,-9.714859724E-1,9.187840462E0,5.022534847E0
3.970697694E1,-8.662018180E-1,9.138189316E0,5.492724419E0
3.970927887E1,-7.513462901E-1,9.078369141E0,5.933601856E0
3.971160652E1,-6.269195080E-1,9.038887978E0,6.303293228E0
3.971392132E1,-5.114658475E-1,8.984451294E0,6.628716946E0
3.971622319E1,-4.007977843E-1,8.964710236E0,6.930810928E0
3.971855090E1,-3.385843933E-1,8.944371223E0,7.160521984E0
3.972086569E1,-3.104687333E-1,8.968298912E0,7.266404152E0
3.972316757E1,-1.710868180E-1,9.017352104E0,7.362117290E0
3.972549528E1,-9.451649338E-2,9.061020851E0,7.439883709E0
3.972781007E1,-3.230310604E-2,9.123832703E0,7.444669247E0
3.973011194E1,5.982056726E-3,9.192028046E0,7.357929707E0
3.973243965E1,3.948157281E-2,9.241679192E0,7.223931789E0
3.973475439E1,2.512463741E-2,9.324830055E0,7.009175777E0
3.973706918E1,1.555334684E-2,9.394221306E0,6.711867332E0
3.973938397E1,-2.991028363E-3,9.449256897E0,6.367300987E0
3.974169876E1,1.136590727E-2,9.528220177E0,5.988038540E0
3.974401356E1,5.024927482E-2,9.598209381E0,5.609972477E0
3.974632835E1,8.434699476E-2,9.696913719E0,5.207380295E0
3.974864314E1,1.369891018E-1,9.809974670E0,4.852644444E0
3.975094502E1,1.896311939E-1,9.918250084E0,4.546362877E0
3.975327272E1,2.428714931E-1,1.002114105E1,4.345366001E0
3.975558752E1,3.242274821E-1,1.013360405E1,4.178466320E0
3.975788939E1,3.768695593E-1,1.023111153E1,4.068396568E0
3.976021710E1,3.140579760E-1,1.034776115E1,3.943969965E0
3.976253184E1,2.512463629E-1,1.043450165E1,3.876971006E0
3.976484668E1,1.351944804E-1,1.050748253E1,3.786641836E0
3.976716142E1,5.802594870E-2,1.059900761E1,3.676572084E0
3.976947621E1,4.366901144E-2,1.065763187E1,3.552145243E0
3.977179100E1,2.931207791E-2,1.072163963E1,3.375674486E0
3.977410580E1,2.452643216E-2,1.077547836E1,3.188436270E0
3.977642059E1,1.974078640E-2,1.080060291E1,3.001796007E0
3.977873538E1,5.982056609E-4,1.084008503E1,2.781058073E0
3.978105017E1,-3.768695518E-2,1.086042404E1,2.574677229E0
3.978336496E1,-9.990034252E-2,1.086580753E1,2.364108801E0
3.978566684E1,-1.238285750E-1,1.089571762E1,2.172683001E0
3.978799455E1,-1.764706671E-1,1.090588760E1,1.980658889E0
3.979030934E1,-1.950150430E-1,1.092622662E1,1.789233088E0
3.979261121E1,-2.189432681E-1,1.093639565E1,1.577468276E0
3.979493892E1,-2.231307179E-1,1.093280697E1,1.386042476E0
3.979725371E1,-2.279163599E-1,1.097169018E1,1.246660590E0
3.979955559E1,-2.087737769E-1,1.100638580E1,1.103091240E0
3.980188324E1,-1.752742529E-1,1.106560802E1,9.595218897E-1
3.980419804E1,-1.465603858E-1,1.109013462E1,8.446664214E-1
3.980651283E1,-1.124626622E-1,1.113918781E1,7.441678643E-1
3.980882762E1,-3.589234129E-2,1.115952682E1,7.154539824E-1
3.981114241E1,6.041877344E-2,1.117448139E1,7.058826685E-1
3.981345720E1,1.567298770E-1,1.115593719E1,7.489534616E-1
3.981577199E1,2.769692242E-1,1.115115166E1,8.303094506E-1
3.981808679E1,3.870390654E-1,1.112722397E1,9.882357717E-1
3.982040158E1,5.024927258E-1,1.108774185E1,1.199402332E0
3.982271637E1,6.376872063E-1,1.104407310E1,1.414756417E0
3.982503116E1,7.238288522E-1,1.100459099E1,1.663609982E0
3.982734595E1,8.243274093E-1,1.096032429E1,1.946561217E0
3.982966074E1,9.110672474E-1,1.090170002E1,2.219941139E0
3.983197554E1,9.876375198E-1,1.086700439E1,2.526222467E0
3.983429033E1,1.049850941E0,1.082213879E1,2.842673302E0
3.983660507E1,1.112064362E0,1.074377346E1,3.192623615E0
3.983891986E1,1.145563841E0,1.066959572E1,3.503690481E0
3.984122178E1,1.164706469E0,1.061037350E1,3.824927092E0
3.984354944E1,1.179063320E0,1.050748253E1,4.117449760E0
3.984586423E1,1.125823021E0,1.042313576E1,4.423730850E0
3.984816611E1,1.116251707E0,1.034417248E1,4.720440865E0
3.985049382E1,1.087537885E0,1.026520920E1,4.983651161E0
3.985280861E1,1.058824062E0,1.018684387E1,5.194818020E0
3.985511048E1,1.030110121E0,1.009352398E1,5.362315655E0
3.985743819E1,9.631111026E-1,1.001097202E1,5.453242779E0
3.985975298E1,9.248259664E-1,9.903892517E0,5.538786411E0
3.986205486E1,8.721838593E-1,9.820742607E0,5.577071190E0
3.986438257E1,8.243274093E-1,9.753145218E0,5.552545071E0
3.986669736E1,7.818548083E-1,9.690333366E0,5.484947681E0
3.986901215E1,7.579265833E-1,9.675976753E0,5.389235020E0
3.987132694E1,7.148557901E-1,9.613762856E0,5.264209747E0
3.987364173E1,6.430711150E-1,9.619147301E0,5.096114159E0
3.987595647E1,5.665007830E-1,9.570692062E0,4.937589645E0
3.987827126E1,5.042873621E-1,9.566504478E0,4.750350952E0
3.988058606E1,4.516452849E-1,9.552745819E0,4.544568539E0
3.988290085E1,3.607180119E-1,9.572486877E0,4.328616142E0
3.988521564E1,3.128615618E-1,9.597611427E0,4.122833252E0
3.988753043E1,2.691925466E-1,9.631709099E0,3.926023722E0
3.988984522E1,2.309073806E-1,9.661619186E0,3.757927895E0
3.989216002E1,2.165504545E-1,9.701101303E0,3.590430260E0
3.989447481E1,1.782652885E-1,9.769296646E0,3.446861029E0
3.989678960E1,1.591227055E-1,9.817750931E0,3.303291559E0
3.989910439E1,1.447657645E-1,9.852447510E0,3.198007345E0
3.990141918E1,1.256231815E-1,9.872187614E0,3.102294445E0
3.990373397E1,1.160518974E-1,9.896116257E0,3.020938635E0
3.990604876E1,1.160518974E-1,9.901499748E0,2.963510752E0
3.990836356E1,1.112662554E-1,9.911669731E0,2.891128063E0
3.991067830E1,1.256231815E-1,9.906884193E0,2.852842808E0
3.991299309E1,1.740778536E-1,9.864411354E0,2.766103029E0
3.991530788E1,1.692921966E-1,9.835099220E0,2.732603550E0
3.991762267E1,2.081755698E-1,9.792626381E0,2.660220623E0
3.991993746E1,2.135594189E-1,9.758528709E0,2.636292458E0
3.992225225E1,1.992024779E-1,9.710074425E0,2.611765862E0
3.992456705E1,2.380858511E-1,9.647860527E0,2.597409010E0
3.992688184E1,2.333002090E-1,9.604191780E0,2.596810818E0
3.992919663E1,2.051845491E-1,9.560523033E0,2.572882652E0
3.993151142E1,1.806581169E-1,9.535996437E0,2.601596355E0
3.993382621E1,1.716850251E-1,9.502496719E0,2.611167669E0
3.993614100E1,1.764706671E-1,9.468399048E0,2.668595552E0
3.993845580E1,1.429711580E-1,9.443274498E0,2.726023197E0
3.994077059E1,1.328016520E-1,9.418747902E0,2.826521635E0
3.994308538E1,1.328016520E-1,9.408578873E0,2.908475876E0
3.994540017E1,1.375873089E-1,9.373882294E0,2.985046148E0
3.994771496E1,1.333998591E-1,9.315856934E0,3.051447153E0
3.995002975E1,1.286142170E-1,9.276374817E0,3.094517946E0
3.995234449E1,9.032905847E-2,9.218349457E0,3.104089260E0
3.995465929E1,5.682953820E-2,9.150752068E0,3.098705292E0
3.995697408E1,3.828516230E-2,9.107083321E0,3.089133978E0
3.995928887E1,1.914258115E-2,9.072985649E0,3.060420275E0
3.996160366E1,-0.000000000E0,9.010173798E0,3.035893679E0
3.996391845E1,-3.349951655E-2,8.991030693E0,3.002394199E0
3.996623324E1,-4.307080805E-2,8.956933022E0,2.977867842E0
3.996854804E1,-6.699903309E-2,8.942576408E0,2.968296528E0
3.997086283E1,-5.682953820E-2,8.942576408E0,2.958725214E0
3.997317762E1,-3.290131316E-2,8.937790871E0,2.953939438E0
3.997549241E1,5.383851007E-3,8.943174362E0,2.963510752E0
3.997780720E1,6.759724021E-2,8.952746391E0,2.968296528E0
3.998012199E1,1.064806059E-1,8.962915421E0,2.968296528E0
3.998243679E1,1.686939895E-1,8.958129883E0,2.997010469E0
3.998475158E1,1.926222295E-1,8.943773270E0,3.020938635E0
3.998706637E1,2.309073806E-1,8.953344345E0,3.092723370E0
3.998938116E1,2.458625287E-1,8.904889107E0,3.140579700E0
3.999169590E1,2.985046208E-1,8.866005898E0,3.207578659E0
3.999401069E1,3.565305769E-1,8.813364029E0,3.269792080E0
3.999632548E1,3.810569942E-1,8.740383148E0,3.340978622E0
3.999864028E1,4.001995921E-1,8.701499939E0,3.417548895E0
4.000095507E1,4.295116663E-1,8.657830238E0,3.470191002E0
4.000326986E1,4.342973232E-1,8.633303642E0,3.527618885E0
4.000558465E1,4.295116663E-1,8.575278282E0,3.574877024E0
4.000789944E1,4.199403822E-1,8.565108299E0,3.628117323E0
4.001021423E1,4.199403822E-1,8.574680328E0,3.666402578E0
4.001252902E1,4.151547253E-1,8.569893837E0,3.685544968E0
4.001484382E1,4.193421602E-1,8.584251404E0,3.704687595E0
4.001715861E1,4.001995921E-1,8.627322197E0,3.728615999E0
4.001947340E1,3.804588020E-1,8.690134048E0,3.724428415E0
4.002178819E1,3.613162339E-1,8.694919586E0,3.733999729E0
4.002410298E1,3.224328458E-1,8.709276199E0,3.733999729E0
4.002641778E1,3.032902777E-1,8.742775917E0,3.748954773E0
4.002873257E1,3.032902777E-1,8.757132530E0,3.734597921E0
4.003104736E1,2.697907388E-1,8.771489143E0,3.720241070E0
4.003336210E1,2.500499785E-1,8.781061172E0,3.715455294E0
4.003567689E1,2.356930375E-1,8.781061172E0,3.686741590E0
4.003799168E1,2.117647976E-1,8.791230202E0,3.648456335E0
4.004030647E1,2.117647976E-1,8.766703606E0,3.604787350E0
4.004262126E1,1.974078715E-1,8.772088051E0,3.552145243E0
4.004493606E1,2.410768867E-1,8.743373871E0,3.489931822E0
4.004725085E1,2.267199457E-1,8.758329391E0,3.427718401E0
4.004956564E1,2.410768867E-1,8.773283958E0,3.355933666E0
4.005188043E1,2.608176768E-1,8.778668404E0,3.293122053E0
4.005419522E1,3.086741269E-1,8.793622971E0,3.226123095E0
4.005651002E1,3.667000830E-1,8.818149567E0,3.178266764E0
4.005882481E1,4.289134443E-1,8.857631683E0,3.111267567E0
4.006113960E1,4.911268353E-1,8.891729355E0,3.111865759E0
4.006345439E1,5.389832854E-1,8.969495773E0,3.078366280E0
4.006576918E1,5.533402562E-1,8.989236832E0,3.064009428E0
4.006808397E1,6.065805554E-1,8.999405861E0,3.035295486E0
4.007039876E1,5.916253924E-1,9.023334503E0,3.030509949E0
4.007271356E1,5.916253924E-1,9.052646637E0,3.016751051E0
4.007502830E1,5.820540786E-1,9.057432175E0,2.992822886E0
4.007734309E1,5.868397355E-1,9.028717995E0,2.939582586E0
4.007965788E1,5.970092416E-1,9.009575844E0,2.953939438E0
4.008197267E1,5.724828243E-1,9.028717995E0,2.949153900E0
4.008428746E1,5.054838061E-1,9.028120041E0,2.930011272E0
4.008660225E1,4.426721931E-1,9.013164520E0,2.930011272E0
4.008891705E1,3.852444589E-1,8.998807907E0,2.910868645E0
4.009123184E1,3.565305769E-1,8.983852386E0,2.910868645E0
4.009354663E1,3.182454109E-1,8.915657043E0,2.939582586E0
4.009586142E1,2.847459018E-1,8.867202759E0,3.015554667E0
